"Woningtype";"Bouwjaarklasse";"Perioden";"Regio's";"Beginstand woningvoorraad (aantal)";"Gemiddelde oppervlakte (m2)"
"Meergezinswoning";"1000 tot 1850";"2021";"Noordoost-Noord-Brabant (CR)";911;112
"Meergezinswoning";"1000 tot 1850";"2021";"Zuidoost-Noord-Brabant (CR)";110;209
"Meergezinswoning";"1000 tot 1850";"2021";"Noord-Limburg (CR)";96;174
"Meergezinswoning";"1000 tot 1850";"2021";"Midden-Limburg (CR)";235;175
"Meergezinswoning";"1000 tot 1850";"2021";"Zuid-Limburg (CR)";2944;107
"Meergezinswoning";"1000 tot 1850";"2021";"Flevoland (CR)";0;
"Meergezinswoning";"1000 tot 1850";"2021";"Niet in te delen (CR)";0;
"Meergezinswoning";"1000 tot 1850";"2021";"Amsterdam";19632;77
"Meergezinswoning";"1000 tot 1850";"2021";"'s-Gravenhage (gemeente)";1121;96
"Meergezinswoning";"1000 tot 1850";"2021";"Rotterdam";8;
"Meergezinswoning";"1000 tot 1850";"2021";"Utrecht (gemeente)";1826;91
"Meergezinswoning";"1945 tot 1955";"2021";"Nederland";112056;73
"Meergezinswoning";"1945 tot 1955";"2021";"Noord-Nederland (LD)";7720;78
"Meergezinswoning";"1945 tot 1955";"2021";"Oost-Nederland (LD)";15023;84
"Meergezinswoning";"1945 tot 1955";"2021";"West-Nederland (LD)";74835;67
"Meergezinswoning";"1945 tot 1955";"2021";"Zuid-Nederland (LD)";14478;87
"Meergezinswoning";"1945 tot 1955";"2021";"Niet in te delen (LD)";0;
"Meergezinswoning";"1945 tot 1955";"2021";"Groningen (PV)";5141;77
"Meergezinswoning";"1945 tot 1955";"2021";"Fryslân (PV)";1894;73
"Meergezinswoning";"1945 tot 1955";"2021";"Drenthe (PV)";685;102
"Meergezinswoning";"1945 tot 1955";"2021";"Overijssel (PV)";5541;79
"Meergezinswoning";"1945 tot 1955";"2021";"Flevoland (PV)";85;131
"Meergezinswoning";"1945 tot 1955";"2021";"Gelderland (PV)";9397;87
"Meergezinswoning";"1945 tot 1955";"2021";"Utrecht (PV)";6842;72
"Meergezinswoning";"1945 tot 1955";"2021";"Noord-Holland (PV)";23185;64
"Meergezinswoning";"1945 tot 1955";"2021";"Zuid-Holland (PV)";43560;68
"Meergezinswoning";"1945 tot 1955";"2021";"Zeeland (PV)";1248;86
"Meergezinswoning";"1945 tot 1955";"2021";"Noord-Brabant (PV)";9707;84
"Meergezinswoning";"1945 tot 1955";"2021";"Limburg (PV)";4771;92
"Meergezinswoning";"1945 tot 1955";"2021";"Niet in te delen (PV)";0;
"Meergezinswoning";"1945 tot 1955";"2021";"Oost-Groningen (CR)";333;113
"Meergezinswoning";"1945 tot 1955";"2021";"Delfzijl en omgeving (CR)";164;71
"Meergezinswoning";"1945 tot 1955";"2021";"Overig Groningen (CR)";4644;74
"Meergezinswoning";"1945 tot 1955";"2021";"Noord-Friesland (CR)";1610;71
"Meergezinswoning";"1945 tot 1955";"2021";"Zuidwest-Friesland (CR)";146;73
"Meergezinswoning";"1945 tot 1955";"2021";"Zuidoost-Friesland (CR)";138;100
"Meergezinswoning";"1945 tot 1955";"2021";"Noord-Drenthe (CR)";442;90
"Meergezinswoning";"1945 tot 1955";"2021";"Zuidoost-Drenthe (CR)";109;132
"Meergezinswoning";"1945 tot 1955";"2021";"Zuidwest-Drenthe (CR)";134;117
"Meergezinswoning";"1945 tot 1955";"2021";"Noord-Overijssel (CR)";1299;80
"Meergezinswoning";"1945 tot 1955";"2021";"Zuidwest-Overijssel (CR)";749;88
"Meergezinswoning";"1945 tot 1955";"2021";"Twente (CR)";3493;77
"Meergezinswoning";"1945 tot 1955";"2021";"Veluwe (CR)";2253;84
"Meergezinswoning";"1945 tot 1955";"2021";"Achterhoek (CR)";1058;119
"Meergezinswoning";"1945 tot 1955";"2021";"Arnhem/Nijmegen (CR)";5689;80
"Meergezinswoning";"1945 tot 1955";"2021";"Zuidwest-Gelderland (CR)";397;113
"Meergezinswoning";"1945 tot 1955";"2021";"Utrecht (CR)";6842;72
"Meergezinswoning";"1945 tot 1955";"2021";"Kop van Noord-Holland (CR)";874;90
"Meergezinswoning";"1945 tot 1955";"2021";"Alkmaar en omgeving (CR)";535;76
"Meergezinswoning";"1945 tot 1955";"2021";"IJmond (CR)";2496;75
"Meergezinswoning";"1945 tot 1955";"2021";"Agglomeratie Haarlem (CR)";1875;66
"Meergezinswoning";"1945 tot 1955";"2021";"Zaanstreek (CR)";995;71
"Meergezinswoning";"1945 tot 1955";"2021";"Groot-Amsterdam (CR)";14278;60
"Meergezinswoning";"1945 tot 1955";"2021";"Het Gooi en Vechtstreek (CR)";2132;66
"Meergezinswoning";"1945 tot 1955";"2021";"Agglomeratie Leiden en Bollenstreek (CR)";2526;75
"Meergezinswoning";"1945 tot 1955";"2021";"Agglomeratie 's-Gravenhage (CR)";17588;68
"Meergezinswoning";"1945 tot 1955";"2021";"Delft en Westland (CR)";1160;64
"Meergezinswoning";"1945 tot 1955";"2021";"Oost-Zuid-Holland (CR)";1363;70
"Meergezinswoning";"1945 tot 1955";"2021";"Groot-Rijnmond (CR)";19043;66
"Meergezinswoning";"1945 tot 1955";"2021";"Zuidoost-Zuid-Holland (CR)";1880;67
"Meergezinswoning";"1945 tot 1955";"2021";"Zeeuwsch-Vlaanderen (CR)";132;134
"Meergezinswoning";"1945 tot 1955";"2021";"Overig Zeeland (CR)";1116;80
"Meergezinswoning";"1945 tot 1955";"2021";"West-Noord-Brabant (CR)";2171;82
"Meergezinswoning";"1945 tot 1955";"2021";"Midden-Noord-Brabant (CR)";1323;75
"Meergezinswoning";"1945 tot 1955";"2021";"Noordoost-Noord-Brabant (CR)";3167;88
"Meergezinswoning";"1945 tot 1955";"2021";"Zuidoost-Noord-Brabant (CR)";3046;87
"Meergezinswoning";"1945 tot 1955";"2021";"Noord-Limburg (CR)";707;120
"Meergezinswoning";"1945 tot 1955";"2021";"Midden-Limburg (CR)";817;92
"Meergezinswoning";"1945 tot 1955";"2021";"Zuid-Limburg (CR)";3247;86
"Meergezinswoning";"1945 tot 1955";"2021";"Flevoland (CR)";85;131
"Meergezinswoning";"1945 tot 1955";"2021";"Niet in te delen (CR)";0;
"Meergezinswoning";"1945 tot 1955";"2021";"Amsterdam";12904;57
"Meergezinswoning";"1945 tot 1955";"2021";"'s-Gravenhage (gemeente)";14873;68
"Meergezinswoning";"1945 tot 1955";"2021";"Rotterdam";14768;66
"Meergezinswoning";"1945 tot 1955";"2021";"Utrecht (gemeente)";3294;69
"Meergezinswoning";"1985 tot 1995";"2021";"Nederland";328969;75
"Meergezinswoning";"1985 tot 1995";"2021";"Noord-Nederland (LD)";24756;77
"Meergezinswoning";"1985 tot 1995";"2021";"Oost-Nederland (LD)";53533;74
"Meergezinswoning";"1985 tot 1995";"2021";"West-Nederland (LD)";192995;74
"Meergezinswoning";"1985 tot 1995";"2021";"Zuid-Nederland (LD)";57685;78
"Meergezinswoning";"1985 tot 1995";"2021";"Niet in te delen (LD)";0;
"Meergezinswoning";"1985 tot 1995";"2021";"Groningen (PV)";9216;81
"Meergezinswoning";"1985 tot 1995";"2021";"Fryslân (PV)";8732;70
"Meergezinswoning";"1985 tot 1995";"2021";"Drenthe (PV)";6808;81
"Meergezinswoning";"1985 tot 1995";"2021";"Overijssel (PV)";16469;76
"Meergezinswoning";"1985 tot 1995";"2021";"Flevoland (PV)";8827;72
"Meergezinswoning";"1985 tot 1995";"2021";"Gelderland (PV)";28237;73
"Meergezinswoning";"1985 tot 1995";"2021";"Utrecht (PV)";25255;76
"Meergezinswoning";"1985 tot 1995";"2021";"Noord-Holland (PV)";69468;72
"Meergezinswoning";"1985 tot 1995";"2021";"Zuid-Holland (PV)";94011;76
"Meergezinswoning";"1985 tot 1995";"2021";"Zeeland (PV)";4261;75
"Meergezinswoning";"1985 tot 1995";"2021";"Noord-Brabant (PV)";37531;75
"Meergezinswoning";"1985 tot 1995";"2021";"Limburg (PV)";20154;84
"Meergezinswoning";"1985 tot 1995";"2021";"Niet in te delen (PV)";0;
"Meergezinswoning";"1985 tot 1995";"2021";"Oost-Groningen (CR)";1948;83
"Meergezinswoning";"1985 tot 1995";"2021";"Delfzijl en omgeving (CR)";426;73
"Meergezinswoning";"1985 tot 1995";"2021";"Overig Groningen (CR)";6842;81
"Meergezinswoning";"1985 tot 1995";"2021";"Noord-Friesland (CR)";4535;64
"Meergezinswoning";"1985 tot 1995";"2021";"Zuidwest-Friesland (CR)";1558;79
"Meergezinswoning";"1985 tot 1995";"2021";"Zuidoost-Friesland (CR)";2639;73
"Meergezinswoning";"1985 tot 1995";"2021";"Noord-Drenthe (CR)";2067;76
"Meergezinswoning";"1985 tot 1995";"2021";"Zuidoost-Drenthe (CR)";2609;92
"Meergezinswoning";"1985 tot 1995";"2021";"Zuidwest-Drenthe (CR)";2132;72
"Meergezinswoning";"1985 tot 1995";"2021";"Noord-Overijssel (CR)";4784;76
"Meergezinswoning";"1985 tot 1995";"2021";"Zuidwest-Overijssel (CR)";1929;74
"Meergezinswoning";"1985 tot 1995";"2021";"Twente (CR)";9756;77
"Meergezinswoning";"1985 tot 1995";"2021";"Veluwe (CR)";9385;72
"Meergezinswoning";"1985 tot 1995";"2021";"Achterhoek (CR)";4737;77
"Meergezinswoning";"1985 tot 1995";"2021";"Arnhem/Nijmegen (CR)";12378;72
"Meergezinswoning";"1985 tot 1995";"2021";"Zuidwest-Gelderland (CR)";1737;74
"Meergezinswoning";"1985 tot 1995";"2021";"Utrecht (CR)";25255;76
"Meergezinswoning";"1985 tot 1995";"2021";"Kop van Noord-Holland (CR)";5086;68
"Meergezinswoning";"1985 tot 1995";"2021";"Alkmaar en omgeving (CR)";3420;75
"Meergezinswoning";"1985 tot 1995";"2021";"IJmond (CR)";3891;76
"Meergezinswoning";"1985 tot 1995";"2021";"Agglomeratie Haarlem (CR)";4522;74
"Meergezinswoning";"1985 tot 1995";"2021";"Zaanstreek (CR)";2599;74
"Meergezinswoning";"1985 tot 1995";"2021";"Groot-Amsterdam (CR)";44927;72
"Meergezinswoning";"1985 tot 1995";"2021";"Het Gooi en Vechtstreek (CR)";5023;70
"Meergezinswoning";"1985 tot 1995";"2021";"Agglomeratie Leiden en Bollenstreek (CR)";8476;77
"Meergezinswoning";"1985 tot 1995";"2021";"Agglomeratie 's-Gravenhage (CR)";28260;76
"Meergezinswoning";"1985 tot 1995";"2021";"Delft en Westland (CR)";5429;70
"Meergezinswoning";"1985 tot 1995";"2021";"Oost-Zuid-Holland (CR)";5770;73
"Meergezinswoning";"1985 tot 1995";"2021";"Groot-Rijnmond (CR)";40099;77
"Meergezinswoning";"1985 tot 1995";"2021";"Zuidoost-Zuid-Holland (CR)";5977;75
"Meergezinswoning";"1985 tot 1995";"2021";"Zeeuwsch-Vlaanderen (CR)";1310;79
"Meergezinswoning";"1985 tot 1995";"2021";"Overig Zeeland (CR)";2951;73
"Meergezinswoning";"1985 tot 1995";"2021";"West-Noord-Brabant (CR)";9583;74
"Meergezinswoning";"1985 tot 1995";"2021";"Midden-Noord-Brabant (CR)";6000;76
"Meergezinswoning";"1985 tot 1995";"2021";"Noordoost-Noord-Brabant (CR)";10147;73
"Meergezinswoning";"1985 tot 1995";"2021";"Zuidoost-Noord-Brabant (CR)";11801;76
"Meergezinswoning";"1985 tot 1995";"2021";"Noord-Limburg (CR)";3569;79
"Meergezinswoning";"1985 tot 1995";"2021";"Midden-Limburg (CR)";3674;76
"Meergezinswoning";"1985 tot 1995";"2021";"Zuid-Limburg (CR)";12911;87
"Meergezinswoning";"1985 tot 1995";"2021";"Flevoland (CR)";8827;72
"Meergezinswoning";"1985 tot 1995";"2021";"Niet in te delen (CR)";0;
"Meergezinswoning";"1985 tot 1995";"2021";"Amsterdam";34641;70
"Meergezinswoning";"1985 tot 1995";"2021";"'s-Gravenhage (gemeente)";20266;75
"Meergezinswoning";"1985 tot 1995";"2021";"Rotterdam";28551;77
"Meergezinswoning";"1985 tot 1995";"2021";"Utrecht (gemeente)";7587;74
"Meergezinswoning";"1995 tot 2005";"2021";"Nederland";299918;90
"Meergezinswoning";"1995 tot 2005";"2021";"Noord-Nederland (LD)";21343;102
"Meergezinswoning";"1995 tot 2005";"2021";"Oost-Nederland (LD)";55741;89
"Meergezinswoning";"1995 tot 2005";"2021";"West-Nederland (LD)";162624;89
"Meergezinswoning";"1995 tot 2005";"2021";"Zuid-Nederland (LD)";60210;92
"Meergezinswoning";"1995 tot 2005";"2021";"Niet in te delen (LD)";0;
"Meergezinswoning";"1995 tot 2005";"2021";"Groningen (PV)";7851;103
"Meergezinswoning";"1995 tot 2005";"2021";"Fryslân (PV)";7118;92
"Meergezinswoning";"1995 tot 2005";"2021";"Drenthe (PV)";6374;110
"Meergezinswoning";"1995 tot 2005";"2021";"Overijssel (PV)";18720;91
"Meergezinswoning";"1995 tot 2005";"2021";"Flevoland (PV)";8188;91
"Meergezinswoning";"1995 tot 2005";"2021";"Gelderland (PV)";28833;87
"Meergezinswoning";"1995 tot 2005";"2021";"Utrecht (PV)";22864;89
"Meergezinswoning";"1995 tot 2005";"2021";"Noord-Holland (PV)";59965;87
"Meergezinswoning";"1995 tot 2005";"2021";"Zuid-Holland (PV)";74717;90
"Meergezinswoning";"1995 tot 2005";"2021";"Zeeland (PV)";5078;97
"Meergezinswoning";"1995 tot 2005";"2021";"Noord-Brabant (PV)";43605;90
"Meergezinswoning";"1995 tot 2005";"2021";"Limburg (PV)";16605;95
"Meergezinswoning";"1995 tot 2005";"2021";"Niet in te delen (PV)";0;
"Meergezinswoning";"1995 tot 2005";"2021";"Oost-Groningen (CR)";2491;130
"Meergezinswoning";"1995 tot 2005";"2021";"Delfzijl en omgeving (CR)";617;77
"Meergezinswoning";"1995 tot 2005";"2021";"Overig Groningen (CR)";4743;93
"Meergezinswoning";"1995 tot 2005";"2021";"Noord-Friesland (CR)";3054;86
"Meergezinswoning";"1995 tot 2005";"2021";"Zuidwest-Friesland (CR)";1478;102
"Meergezinswoning";"1995 tot 2005";"2021";"Zuidoost-Friesland (CR)";2586;92
"Meergezinswoning";"1995 tot 2005";"2021";"Noord-Drenthe (CR)";2411;89
"Meergezinswoning";"1995 tot 2005";"2021";"Zuidoost-Drenthe (CR)";2116;152
"Meergezinswoning";"1995 tot 2005";"2021";"Zuidwest-Drenthe (CR)";1847;91
"Meergezinswoning";"1995 tot 2005";"2021";"Noord-Overijssel (CR)";5667;89
"Meergezinswoning";"1995 tot 2005";"2021";"Zuidwest-Overijssel (CR)";2519;92
"Meergezinswoning";"1995 tot 2005";"2021";"Twente (CR)";10534;92
"Meergezinswoning";"1995 tot 2005";"2021";"Veluwe (CR)";10813;86
"Meergezinswoning";"1995 tot 2005";"2021";"Achterhoek (CR)";5345;90
"Meergezinswoning";"1995 tot 2005";"2021";"Arnhem/Nijmegen (CR)";10148;87
"Meergezinswoning";"1995 tot 2005";"2021";"Zuidwest-Gelderland (CR)";2527;83
"Meergezinswoning";"1995 tot 2005";"2021";"Utrecht (CR)";22864;89
"Meergezinswoning";"1995 tot 2005";"2021";"Kop van Noord-Holland (CR)";5789;85
"Meergezinswoning";"1995 tot 2005";"2021";"Alkmaar en omgeving (CR)";5784;83
"Meergezinswoning";"1995 tot 2005";"2021";"IJmond (CR)";3733;83
"Meergezinswoning";"1995 tot 2005";"2021";"Agglomeratie Haarlem (CR)";3413;88
"Meergezinswoning";"1995 tot 2005";"2021";"Zaanstreek (CR)";2468;89
"Meergezinswoning";"1995 tot 2005";"2021";"Groot-Amsterdam (CR)";34629;87
"Meergezinswoning";"1995 tot 2005";"2021";"Het Gooi en Vechtstreek (CR)";4149;92
"Meergezinswoning";"1995 tot 2005";"2021";"Agglomeratie Leiden en Bollenstreek (CR)";7149;90
"Meergezinswoning";"1995 tot 2005";"2021";"Agglomeratie 's-Gravenhage (CR)";21078;89
"Meergezinswoning";"1995 tot 2005";"2021";"Delft en Westland (CR)";3785;88
"Meergezinswoning";"1995 tot 2005";"2021";"Oost-Zuid-Holland (CR)";4308;88
"Meergezinswoning";"1995 tot 2005";"2021";"Groot-Rijnmond (CR)";33399;91
"Meergezinswoning";"1995 tot 2005";"2021";"Zuidoost-Zuid-Holland (CR)";4998;94
"Meergezinswoning";"1995 tot 2005";"2021";"Zeeuwsch-Vlaanderen (CR)";1538;103
"Meergezinswoning";"1995 tot 2005";"2021";"Overig Zeeland (CR)";3540;94
"Meergezinswoning";"1995 tot 2005";"2021";"West-Noord-Brabant (CR)";11600;87
"Meergezinswoning";"1995 tot 2005";"2021";"Midden-Noord-Brabant (CR)";8281;89
"Meergezinswoning";"1995 tot 2005";"2021";"Noordoost-Noord-Brabant (CR)";11032;91
"Meergezinswoning";"1995 tot 2005";"2021";"Zuidoost-Noord-Brabant (CR)";12692;94
"Meergezinswoning";"1995 tot 2005";"2021";"Noord-Limburg (CR)";3303;96
"Meergezinswoning";"1995 tot 2005";"2021";"Midden-Limburg (CR)";3651;92
"Meergezinswoning";"1995 tot 2005";"2021";"Zuid-Limburg (CR)";9651;96
"Meergezinswoning";"1995 tot 2005";"2021";"Flevoland (CR)";8188;91
"Meergezinswoning";"1995 tot 2005";"2021";"Niet in te delen (CR)";0;
"Meergezinswoning";"1995 tot 2005";"2021";"Amsterdam";24988;88
"Meergezinswoning";"1995 tot 2005";"2021";"'s-Gravenhage (gemeente)";14109;86
"Meergezinswoning";"1995 tot 2005";"2021";"Rotterdam";17818;88
"Meergezinswoning";"1995 tot 2005";"2021";"Utrecht (gemeente)";6223;91
"Meergezinswoning";"2005 tot 2015";"2021";"Nederland";342790;90
"Meergezinswoning";"2005 tot 2015";"2021";"Noord-Nederland (LD)";23586;93
"Meergezinswoning";"2005 tot 2015";"2021";"Oost-Nederland (LD)";64191;90
"Meergezinswoning";"2005 tot 2015";"2021";"West-Nederland (LD)";185555;90
"Meergezinswoning";"2005 tot 2015";"2021";"Zuid-Nederland (LD)";69458;91
"Meergezinswoning";"2005 tot 2015";"2021";"Niet in te delen (LD)";0;
"Meergezinswoning";"2005 tot 2015";"2021";"Groningen (PV)";9792;91
"Meergezinswoning";"2005 tot 2015";"2021";"Fryslân (PV)";7412;96
"Meergezinswoning";"2005 tot 2015";"2021";"Drenthe (PV)";6382;92
"Meergezinswoning";"2005 tot 2015";"2021";"Overijssel (PV)";18169;92
"Meergezinswoning";"2005 tot 2015";"2021";"Flevoland (PV)";7051;89
"Meergezinswoning";"2005 tot 2015";"2021";"Gelderland (PV)";38971;88
"Meergezinswoning";"2005 tot 2015";"2021";"Utrecht (PV)";28202;87
"Meergezinswoning";"2005 tot 2015";"2021";"Noord-Holland (PV)";69868;88
"Meergezinswoning";"2005 tot 2015";"2021";"Zuid-Holland (PV)";81349;92
"Meergezinswoning";"2005 tot 2015";"2021";"Zeeland (PV)";6136;95
"Meergezinswoning";"2005 tot 2015";"2021";"Noord-Brabant (PV)";52721;89
"Meergezinswoning";"2005 tot 2015";"2021";"Limburg (PV)";16737;98
"Meergezinswoning";"2005 tot 2015";"2021";"Niet in te delen (PV)";0;
"Meergezinswoning";"2005 tot 2015";"2021";"Oost-Groningen (CR)";1135;103
"Meergezinswoning";"2005 tot 2015";"2021";"Delfzijl en omgeving (CR)";933;92
"Meergezinswoning";"2005 tot 2015";"2021";"Overig Groningen (CR)";7724;89
"Meergezinswoning";"2005 tot 2015";"2021";"Noord-Friesland (CR)";3578;96
"Meergezinswoning";"2005 tot 2015";"2021";"Zuidwest-Friesland (CR)";1530;103
"Meergezinswoning";"2005 tot 2015";"2021";"Zuidoost-Friesland (CR)";2304;94
"Meergezinswoning";"2005 tot 2015";"2021";"Noord-Drenthe (CR)";2888;95
"Meergezinswoning";"2005 tot 2015";"2021";"Zuidoost-Drenthe (CR)";1619;102
"Meergezinswoning";"2005 tot 2015";"2021";"Zuidwest-Drenthe (CR)";1875;80
"Meergezinswoning";"2005 tot 2015";"2021";"Noord-Overijssel (CR)";5892;87
"Meergezinswoning";"2005 tot 2015";"2021";"Zuidwest-Overijssel (CR)";1761;95
"Meergezinswoning";"2005 tot 2015";"2021";"Twente (CR)";10516;95
"Meergezinswoning";"2005 tot 2015";"2021";"Veluwe (CR)";13299;87
"Meergezinswoning";"2005 tot 2015";"2021";"Achterhoek (CR)";6789;91
"Meergezinswoning";"2005 tot 2015";"2021";"Arnhem/Nijmegen (CR)";15111;87
"Meergezinswoning";"2005 tot 2015";"2021";"Zuidwest-Gelderland (CR)";3772;91
"Meergezinswoning";"2005 tot 2015";"2021";"Utrecht (CR)";28202;87
"Meergezinswoning";"2005 tot 2015";"2021";"Kop van Noord-Holland (CR)";4586;86
"Meergezinswoning";"2005 tot 2015";"2021";"Alkmaar en omgeving (CR)";5116;89
"Meergezinswoning";"2005 tot 2015";"2021";"IJmond (CR)";3922;91
"Meergezinswoning";"2005 tot 2015";"2021";"Agglomeratie Haarlem (CR)";5239;93
"Meergezinswoning";"2005 tot 2015";"2021";"Zaanstreek (CR)";3586;86
"Meergezinswoning";"2005 tot 2015";"2021";"Groot-Amsterdam (CR)";43720;86
"Meergezinswoning";"2005 tot 2015";"2021";"Het Gooi en Vechtstreek (CR)";3699;97
"Meergezinswoning";"2005 tot 2015";"2021";"Agglomeratie Leiden en Bollenstreek (CR)";9704;90
"Meergezinswoning";"2005 tot 2015";"2021";"Agglomeratie 's-Gravenhage (CR)";18566;94
"Meergezinswoning";"2005 tot 2015";"2021";"Delft en Westland (CR)";6445;79
"Meergezinswoning";"2005 tot 2015";"2021";"Oost-Zuid-Holland (CR)";6202;92
"Meergezinswoning";"2005 tot 2015";"2021";"Groot-Rijnmond (CR)";33139;94
"Meergezinswoning";"2005 tot 2015";"2021";"Zuidoost-Zuid-Holland (CR)";7293;93
"Meergezinswoning";"2005 tot 2015";"2021";"Zeeuwsch-Vlaanderen (CR)";1402;100
"Meergezinswoning";"2005 tot 2015";"2021";"Overig Zeeland (CR)";4734;94
"Meergezinswoning";"2005 tot 2015";"2021";"West-Noord-Brabant (CR)";13568;90
"Meergezinswoning";"2005 tot 2015";"2021";"Midden-Noord-Brabant (CR)";12105;80
"Meergezinswoning";"2005 tot 2015";"2021";"Noordoost-Noord-Brabant (CR)";12334;92
"Meergezinswoning";"2005 tot 2015";"2021";"Zuidoost-Noord-Brabant (CR)";14714;92
"Meergezinswoning";"2005 tot 2015";"2021";"Noord-Limburg (CR)";4369;98
"Meergezinswoning";"2005 tot 2015";"2021";"Midden-Limburg (CR)";3884;94
"Meergezinswoning";"2005 tot 2015";"2021";"Zuid-Limburg (CR)";8484;99
"Meergezinswoning";"2005 tot 2015";"2021";"Flevoland (CR)";7051;89
"Meergezinswoning";"2005 tot 2015";"2021";"Niet in te delen (CR)";0;
"Meergezinswoning";"2005 tot 2015";"2021";"Amsterdam";32797;87
"Meergezinswoning";"2005 tot 2015";"2021";"'s-Gravenhage (gemeente)";11416;90
"Meergezinswoning";"2005 tot 2015";"2021";"Rotterdam";16102;95
"Meergezinswoning";"2005 tot 2015";"2021";"Utrecht (gemeente)";11470;80
"Meergezinswoning";"2015 tot 2025";"2021";"Nederland";148938;71
"Meergezinswoning";"2015 tot 2025";"2021";"Noord-Nederland (LD)";10535;64
"Meergezinswoning";"2015 tot 2025";"2021";"Oost-Nederland (LD)";24048;74
"Meergezinswoning";"2015 tot 2025";"2021";"West-Nederland (LD)";91761;70
"Meergezinswoning";"2015 tot 2025";"2021";"Zuid-Nederland (LD)";22594;75
"Meergezinswoning";"2015 tot 2025";"2021";"Niet in te delen (LD)";0;
"Meergezinswoning";"2015 tot 2025";"2021";"Groningen (PV)";6107;54
"Meergezinswoning";"2015 tot 2025";"2021";"Fryslân (PV)";2469;78
"Meergezinswoning";"2015 tot 2025";"2021";"Drenthe (PV)";1959;76
"Meergezinswoning";"2015 tot 2025";"2021";"Overijssel (PV)";5588;78
"Meergezinswoning";"2015 tot 2025";"2021";"Flevoland (PV)";4838;68
"Meergezinswoning";"2015 tot 2025";"2021";"Gelderland (PV)";13622;75
"Meergezinswoning";"2015 tot 2025";"2021";"Utrecht (PV)";16200;69
"Meergezinswoning";"2015 tot 2025";"2021";"Noord-Holland (PV)";43172;67
"Meergezinswoning";"2015 tot 2025";"2021";"Zuid-Holland (PV)";30375;75
"Meergezinswoning";"2015 tot 2025";"2021";"Zeeland (PV)";2014;86
"Meergezinswoning";"2015 tot 2025";"2021";"Noord-Brabant (PV)";18823;73
"Meergezinswoning";"2015 tot 2025";"2021";"Limburg (PV)";3771;82
"Meergezinswoning";"2015 tot 2025";"2021";"Niet in te delen (PV)";0;
"Meergezinswoning";"2015 tot 2025";"2021";"Oost-Groningen (CR)";389;87
"Meergezinswoning";"2015 tot 2025";"2021";"Delfzijl en omgeving (CR)";73;108
"Meergezinswoning";"2015 tot 2025";"2021";"Overig Groningen (CR)";5645;51
"Meergezinswoning";"2015 tot 2025";"2021";"Noord-Friesland (CR)";1277;80
"Meergezinswoning";"2015 tot 2025";"2021";"Zuidwest-Friesland (CR)";522;85
"Meergezinswoning";"2015 tot 2025";"2021";"Zuidoost-Friesland (CR)";670;68
"Meergezinswoning";"2015 tot 2025";"2021";"Noord-Drenthe (CR)";913;70
"Meergezinswoning";"2015 tot 2025";"2021";"Zuidoost-Drenthe (CR)";291;83
"Meergezinswoning";"2015 tot 2025";"2021";"Zuidwest-Drenthe (CR)";755;81
"Meergezinswoning";"2015 tot 2025";"2021";"Noord-Overijssel (CR)";2533;75
"Meergezinswoning";"2015 tot 2025";"2021";"Zuidwest-Overijssel (CR)";563;55
"Meergezinswoning";"2015 tot 2025";"2021";"Twente (CR)";2492;86
"Meergezinswoning";"2015 tot 2025";"2021";"Veluwe (CR)";5814;73
"Meergezinswoning";"2015 tot 2025";"2021";"Achterhoek (CR)";1370;84
"Meergezinswoning";"2015 tot 2025";"2021";"Arnhem/Nijmegen (CR)";5471;74
"Meergezinswoning";"2015 tot 2025";"2021";"Zuidwest-Gelderland (CR)";967;84
"Meergezinswoning";"2015 tot 2025";"2021";"Utrecht (CR)";16200;69
"Meergezinswoning";"2015 tot 2025";"2021";"Kop van Noord-Holland (CR)";1946;78
"Meergezinswoning";"2015 tot 2025";"2021";"Alkmaar en omgeving (CR)";1819;79
"Meergezinswoning";"2015 tot 2025";"2021";"IJmond (CR)";1536;85
"Meergezinswoning";"2015 tot 2025";"2021";"Agglomeratie Haarlem (CR)";2008;88
"Meergezinswoning";"2015 tot 2025";"2021";"Zaanstreek (CR)";772;73
"Meergezinswoning";"2015 tot 2025";"2021";"Groot-Amsterdam (CR)";33145;62
"Meergezinswoning";"2015 tot 2025";"2021";"Het Gooi en Vechtstreek (CR)";1946;86
"Meergezinswoning";"2015 tot 2025";"2021";"Agglomeratie Leiden en Bollenstreek (CR)";6988;71
"Meergezinswoning";"2015 tot 2025";"2021";"Agglomeratie 's-Gravenhage (CR)";9211;68
"Meergezinswoning";"2015 tot 2025";"2021";"Delft en Westland (CR)";2285;71
"Meergezinswoning";"2015 tot 2025";"2021";"Oost-Zuid-Holland (CR)";2591;87
"Meergezinswoning";"2015 tot 2025";"2021";"Groot-Rijnmond (CR)";7769;80
"Meergezinswoning";"2015 tot 2025";"2021";"Zuidoost-Zuid-Holland (CR)";1531;89
"Meergezinswoning";"2015 tot 2025";"2021";"Zeeuwsch-Vlaanderen (CR)";485;94
"Meergezinswoning";"2015 tot 2025";"2021";"Overig Zeeland (CR)";1529;84
"Meergezinswoning";"2015 tot 2025";"2021";"West-Noord-Brabant (CR)";4058;76
"Meergezinswoning";"2015 tot 2025";"2021";"Midden-Noord-Brabant (CR)";4071;75
"Meergezinswoning";"2015 tot 2025";"2021";"Noordoost-Noord-Brabant (CR)";4849;76
